Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Sebastiano Luperto,it ITA,DF,22.0,9,5,529.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,13.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Fernando Llorente,es ESP,FW,34.0,17,3,501.0,5.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,4.8,4.8,0.8,5.6,5.0,7.0,51.0,0.54,0.18,0.72,0.54,0.72,0.85,0.15,1.0,0.85,1.0,Matches
Faouzi Ghoulam,dz ALG,DF,28.0,9,3,376.0,4.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.3,1.5,14.0,11.0,32.0,0.0,0.24,0.24,0.0,0.24,0.04,0.31,0.36,0.04,0.36,Matches
Kévin Malcuit,ma MAR,DF,28.0,4,3,256.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,12.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.13,0.02,0.13,Matches
Amin Younes,de GER,"FW,MF",25.0,9,1,176.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.6,1.3,10.0,12.0,20.0,0.51,0.0,0.51,0.51,0.51,0.35,0.32,0.67,0.35,0.67,Matches
Vlad Chiricheș,ro ROU,"DF,MF",29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Antonio Daniele,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gianluca Gaetano,it ITA,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Hubert Idasiak,pl POL,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Orestis Karnezis,gr GRE,GK,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leandrinho,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lorenzo Tonelli,it ITA,DF,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Simone Verdi,it ITA,"FW,MF",27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.9,38,418,3420.0,38.0,60.0,45.0,105.0,55.0,5.0,5.0,73.0,2.0,61.7,57.8,46.8,104.6,979.0,2024.0,2008.0,1.58,1.18,2.76,1.45,2.63,1.62,1.23,2.85,1.52,2.75,
Opponent Total,,,27.0,38,418,3420.0,38.0,49.0,33.0,82.0,42.0,7.0,8.0,105.0,2.0,44.7,38.5,31.0,69.5,597.0,1156.0,1144.0,1.29,0.87,2.16,1.11,1.97,1.18,0.82,1.99,1.01,1.83,
