Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Kastriot Dermaku,al ALB,DF,27.0,16,10,1026.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.1,0.8,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Matches
Vincent Laurini,fr FRA,DF,30.0,15,10,884.0,9.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.5,0.5,12.0,44.0,18.0,0.0,0.2,0.2,0.0,0.2,0.0,0.05,0.05,0.0,0.05,Matches
Giuseppe Pezzella,it ITA,DF,21.0,22,8,949.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.2,31.0,29.0,41.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02,Matches
Roberto Inglese,it ITA,FW,27.0,17,8,766.0,8.5,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,5.3,4.5,0.3,4.8,9.0,5.0,46.0,0.47,0.0,0.47,0.47,0.47,0.62,0.03,0.65,0.53,0.56,Matches
Gianluca Caprari,it ITA,"FW,MF",26.0,12,7,589.0,6.5,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.4,1.6,1.2,2.8,21.0,18.0,41.0,0.31,0.0,0.31,0.15,0.15,0.36,0.19,0.55,0.24,0.43,Matches
Alberto Grassi,it ITA,MF,24.0,16,6,641.0,7.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.3,0.3,0.4,0.7,10.0,22.0,19.0,0.14,0.14,0.28,0.14,0.28,0.05,0.05,0.1,0.05,0.1,Matches
Yann Karamoh,fr FRA,"FW,MF",21.0,14,5,573.0,6.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,1.2,1.8,13.0,15.0,35.0,0.16,0.16,0.31,0.16,0.31,0.1,0.19,0.29,0.1,0.29,Matches
Mattia Sprocati,it ITA,"FW,MF",26.0,20,4,590.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.2,14.0,18.0,39.0,0.15,0.0,0.15,0.15,0.15,0.11,0.07,0.18,0.11,0.18,Matches
Simone Colombi,it ITA,GK,28.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Siligardi,it ITA,"MF,FW",31.0,12,3,337.0,3.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,9.0,17.0,29.0,0.0,0.27,0.27,0.0,0.27,0.15,0.05,0.2,0.15,0.2,Matches
Vasco Regini,it ITA,DF,28.0,2,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Adorante,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Fabrizio Alastra,it ITA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Botond Balogh,hu HUN,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Drissa Camara,ci CIV,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Fabio Ceravolo,it ITA,FW,32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Edoardo Corvi,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Márk Kosznovszky,hu HUN,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pepín,gq EQG,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ionuț Radu,ro ROU,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Giacomo Ricci,it ITA,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luca Rigoni,it ITA,MF,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.8,38,418,3420.0,38.0,53.0,38.0,91.0,49.0,4.0,6.0,81.0,1.0,48.4,43.7,33.9,77.6,673.0,1227.0,1210.0,1.39,1.0,2.39,1.29,2.29,1.27,0.89,2.17,1.15,2.04,
Opponent Total,,,26.9,38,418,3420.0,38.0,57.0,38.0,95.0,50.0,7.0,11.0,89.0,3.0,64.3,56.3,45.6,101.9,1018.0,1929.0,1911.0,1.5,1.0,2.5,1.32,2.32,1.69,1.2,2.89,1.48,2.68,
