Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Cristian Romero,ar ARG,DF,21.0,30,30,2577.0,28.6,1.0,1.0,2.0,1.0,0.0,0.0,15.0,1.0,2.0,2.0,0.5,2.5,19.0,54.0,11.0,0.03,0.03,0.07,0.03,0.07,0.07,0.02,0.09,0.07,0.09,Matches
Lasse Schöne,dk DEN,MF,33.0,32,29,2427.0,27.0,2.0,3.0,5.0,2.0,0.0,1.0,5.0,0.0,3.6,2.8,4.6,7.4,38.0,135.0,38.0,0.07,0.11,0.19,0.07,0.19,0.13,0.17,0.3,0.1,0.28,Matches
Domenico Criscito,it ITA,DF,32.0,26,24,2053.0,22.8,8.0,0.0,8.0,0.0,8.0,10.0,7.0,0.0,8.3,0.4,1.2,1.6,28.0,104.0,54.0,0.35,0.0,0.35,0.0,0.0,0.36,0.05,0.42,0.02,0.07,Matches
Andrea Pinamonti,it ITA,FW,20.0,32,23,2236.0,24.8,5.0,1.0,6.0,4.0,1.0,2.0,1.0,0.0,6.0,4.3,0.7,5.0,33.0,37.0,161.0,0.2,0.04,0.24,0.16,0.2,0.24,0.03,0.27,0.17,0.2,Matches
Davide Biraschi,it ITA,DF,25.0,24,22,1971.0,21.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,0.5,0.9,36.0,100.0,33.0,0.0,0.05,0.05,0.0,0.05,0.02,0.02,0.04,0.02,0.04,Matches
Mattia Perin,it ITA,GK,26.0,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Paolo Ghiglione,it ITA,"DF,FW",22.0,25,20,1717.0,19.1,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,1.8,1.8,2.4,4.2,40.0,58.0,108.0,0.0,0.26,0.26,0.0,0.26,0.1,0.13,0.22,0.1,0.22,Matches
Cristián Zapata,co COL,DF,32.0,20,19,1718.0,19.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.7,1.4,9.0,38.0,4.0,0.05,0.0,0.05,0.05,0.05,0.04,0.04,0.08,0.04,0.08,Matches
Goran Pandev,mk MKD,"FW,MF",36.0,34,18,1685.0,18.7,9.0,1.0,10.0,9.0,0.0,0.0,6.0,1.0,5.4,5.4,1.8,7.1,44.0,80.0,138.0,0.48,0.05,0.53,0.48,0.53,0.29,0.09,0.38,0.29,0.38,Matches
