Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Darko Lazović,rs SRB,DF,28.0,38,37,3239.0,36.0,3.0,7.0,10.0,3.0,0.0,0.0,4.0,0.0,2.3,2.3,8.5,10.7,143.0,172.0,321.0,0.08,0.19,0.28,0.08,0.28,0.06,0.24,0.3,0.06,0.3,Matches
Davide Faraoni,it ITA,DF,27.0,36,36,3228.0,35.9,5.0,3.0,8.0,5.0,0.0,0.0,6.0,0.0,4.2,4.2,3.6,7.8,47.0,149.0,164.0,0.14,0.08,0.22,0.14,0.22,0.12,0.1,0.22,0.12,0.22,Matches
Amir Rrahmani,xk KVX,DF,25.0,36,36,3228.0,35.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,3.5,3.5,0.9,4.4,38.0,127.0,27.0,0.0,0.03,0.03,0.0,0.03,0.1,0.02,0.12,0.1,0.12,Matches
Marco Silvestri,it ITA,GK,28.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sofyan Amrabat,ma MAR,MF,22.0,34,33,2919.0,32.4,1.0,1.0,2.0,0.0,1.0,1.0,10.0,2.0,2.0,1.3,2.4,3.6,84.0,199.0,52.0,0.03,0.03,0.06,0.0,0.03,0.06,0.07,0.14,0.04,0.11,Matches
Miguel Veloso,pt POR,MF,33.0,34,32,2811.0,31.2,3.0,4.0,7.0,3.0,0.0,0.0,6.0,0.0,2.1,2.1,4.9,7.0,71.0,215.0,35.0,0.1,0.13,0.22,0.1,0.22,0.07,0.16,0.22,0.07,0.22,Matches
Koray Günter,de GER,DF,24.0,32,31,2733.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.2,0.6,7.0,86.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Matteo Pessina,it ITA,MF,22.0,35,27,2489.0,27.7,7.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,4.9,4.9,1.7,6.7,48.0,171.0,140.0,0.25,0.0,0.25,0.25,0.25,0.18,0.06,0.24,0.18,0.24,Matches
Mattia Zaccagni,it ITA,"MF,FW",24.0,34,26,2114.0,23.5,2.0,5.0,7.0,2.0,0.0,0.0,5.0,0.0,4.0,4.0,4.1,8.1,98.0,89.0,225.0,0.09,0.21,0.3,0.09,0.3,0.17,0.18,0.35,0.17,0.35,Matches
Marash Kumbulla,al ALB,DF,19.0,25,25,1950.0,21.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.7,1.7,0.1,1.8,10.0,58.0,14.0,0.05,0.0,0.05,0.05,0.05,0.08,0.0,0.08,0.08,0.08,Matches
