Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Gonzalo Higuaín,ar ARG,FW,31.0,32,20,1866.0,20.7,8.0,4.0,12.0,8.0,0.0,0.0,2.0,0.0,9.7,9.7,4.3,14.0,45.0,55.0,152.0,0.39,0.19,0.58,0.39,0.58,0.47,0.21,0.68,0.47,0.68,Matches
Federico Bernardeschi,it ITA,"MF,FW",25.0,29,19,1571.0,17.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,4.4,4.4,3.4,7.9,45.0,56.0,126.0,0.06,0.06,0.11,0.06,0.11,0.25,0.2,0.45,0.25,0.45,Matches
Danilo,br BRA,DF,28.0,22,16,1440.0,16.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.9,0.9,0.7,1.7,40.0,97.0,65.0,0.12,0.0,0.12,0.12,0.12,0.06,0.05,0.1,0.06,0.1,Matches
Aaron Ramsey,wls WAL,MF,28.0,24,11,1051.0,11.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.5,2.5,1.1,3.6,22.0,58.0,81.0,0.26,0.09,0.34,0.26,0.34,0.22,0.09,0.31,0.22,0.31,Matches
Gianluigi Buffon,it ITA,GK,41.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sami Khedira,de GER,MF,32.0,12,9,681.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,0.8,2.0,6.0,23.0,42.0,0.0,0.13,0.13,0.0,0.13,0.16,0.1,0.27,0.16,0.27,Matches
Douglas Costa,br BRA,"FW,MF",28.0,23,7,802.0,8.9,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,3.8,4.5,47.0,60.0,112.0,0.11,0.45,0.56,0.11,0.56,0.08,0.43,0.51,0.08,0.51,Matches
Daniele Rugani,it ITA,DF,25.0,10,7,690.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Mattia De Sciglio,it ITA,DF,26.0,9,6,471.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,13.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Merih Demiral,tr TUR,DF,21.0,6,5,418.0,4.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.6,0.0,9.0,0.0,0.22,0.22,0.43,0.22,0.43,0.07,0.05,0.12,0.07,0.12,Matches
Giorgio Chiellini,it ITA,DF,34.0,4,3,202.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,6.0,3.0,0.0,0.45,0.0,0.45,0.45,0.45,0.09,0.0,0.09,0.09,0.09,Matches
Emre Can,de GER,MF,25.0,8,2,284.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,0.1,1.2,11.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.37,0.03,0.39,0.37,0.39,Matches
Simone Muratore,it ITA,MF,21.0,4,2,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches
Luca Zanimacchia,it ITA,"FW,MF",21.0,2,1,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.1,0.03,0.1,Matches
Gianluca Frabotta,it ITA,DF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Marco Olivieri,it ITA,FW,20.0,3,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Carlo Pinsoglio,it ITA,GK,29.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daouda Peeters,be BEL,MF,20.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giacomo Vrioni,al ALB,FW,20.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,2.92,2.92,2.92,Matches
Pietro Beruatto,it ITA,"DF,MF",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luca Coccolo,it ITA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Wesley Gasolina,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Han Kwang-song,kp PRK,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mario Mandžukić,hr CRO,"FW,MF",33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mattia Perin,it ITA,GK,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marko Pjaca,hr CRO,"FW,MF",24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Manolo Portanova,it ITA,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.6,38,418,3420.0,38.0,73.0,47.0,120.0,60.0,13.0,14.0,87.0,3.0,71.1,60.1,45.5,105.6,879.0,1746.0,1734.0,1.92,1.24,3.16,1.58,2.82,1.87,1.2,3.07,1.58,2.78,
Opponent Total,,,26.7,38,418,3420.0,38.0,43.0,26.0,69.0,34.0,9.0,12.0,113.0,8.0,44.9,35.9,27.2,63.1,559.0,1197.0,1182.0,1.13,0.68,1.82,0.89,1.58,1.18,0.72,1.9,0.94,1.66,
