Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Juan Musso,ar ARG,GK,25.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo De Paul,ar ARG,MF,25.0,34,33,2822.0,31.4,7.0,6.0,13.0,7.0,0.0,0.0,5.0,1.0,5.1,5.1,9.4,14.6,176.0,227.0,183.0,0.22,0.19,0.41,0.22,0.41,0.16,0.3,0.46,0.16,0.46,Matches
Jens Stryger Larsen,dk DEN,DF,28.0,33,32,2789.0,31.0,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,1.3,1.3,2.0,3.2,56.0,128.0,145.0,0.03,0.1,0.13,0.03,0.13,0.04,0.06,0.1,0.04,0.1,Matches
Ken Sema,se SWE,"DF,MF",25.0,32,30,2453.0,27.3,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.6,0.6,3.9,4.5,82.0,66.0,164.0,0.07,0.04,0.11,0.07,0.11,0.02,0.14,0.17,0.02,0.17,Matches
William Troost-Ekong,ng NGA,DF,25.0,30,29,2576.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.1,0.9,10.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Kevin Lasagna,it ITA,FW,26.0,36,28,2569.0,28.5,10.0,1.0,11.0,10.0,0.0,0.0,1.0,0.0,10.6,10.6,2.5,13.1,66.0,38.0,139.0,0.35,0.04,0.39,0.35,0.39,0.37,0.09,0.46,0.37,0.46,Matches
Stefano Okaka,it ITA,FW,29.0,33,28,2415.0,26.8,8.0,2.0,10.0,8.0,0.0,0.0,10.0,0.0,7.7,7.7,1.9,9.7,61.0,46.0,168.0,0.3,0.07,0.37,0.3,0.37,0.29,0.07,0.36,0.29,0.36,Matches
Bram Nuytinck,nl NED,DF,29.0,26,26,2225.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,1.0,1.5,20.0,91.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Seko Fofana,ci CIV,MF,24.0,32,24,2249.0,25.0,3.0,7.0,10.0,3.0,0.0,0.0,4.0,0.0,3.4,3.4,3.7,7.0,71.0,102.0,123.0,0.12,0.28,0.4,0.12,0.4,0.13,0.15,0.28,0.13,0.28,Matches
Rodrigo Becão,br BRA,DF,23.0,29,24,2213.0,24.6,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.6,0.6,0.6,1.2,12.0,59.0,9.0,0.04,0.04,0.08,0.04,0.08,0.03,0.02,0.05,0.03,0.05,Matches
Rolando Mandragora,it ITA,MF,22.0,26,24,2050.0,22.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.6,3.6,3.6,7.2,12.0,93.0,61.0,0.0,0.09,0.09,0.0,0.09,0.16,0.16,0.32,0.16,0.32,Matches
Mato Jajalo,ba BIH,MF,31.0,26,19,1649.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.4,0.4,0.5,1.0,28.0,91.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Sebastien De Maio,fr FRA,DF,32.0,21,17,1500.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.0,1.3,8.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Samir Santos,br BRA,DF,24.0,21,16,1546.0,17.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.3,1.0,18.0,60.0,11.0,0.06,0.0,0.06,0.06,0.06,0.04,0.02,0.06,0.04,0.06,Matches
Ilija Nestorovski,mk MKD,FW,29.0,28,15,1251.0,13.9,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,3.7,3.7,1.3,5.0,12.0,36.0,95.0,0.22,0.07,0.29,0.22,0.29,0.27,0.09,0.36,0.27,0.36,Matches
Walace,br BRA,MF,24.0,20,12,1139.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.6,1.4,19.0,59.0,11.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,Matches
Hidde ter Avest,nl NED,DF,22.0,20,6,686.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,6.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches
Marvin Zeegelaar,nl NED,DF,28.0,13,6,593.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7,0.7,12.0,24.0,28.0,0.0,0.15,0.15,0.0,0.15,0.0,0.1,0.1,0.0,0.1,Matches
Nicholas Opoku,gh GHA,DF,21.0,7,6,481.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.1,0.2,8.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,Matches
Ignacio Pussetto,ar ARG,"FW,MF",23.0,12,2,341.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.3,1.2,13.0,14.0,22.0,0.26,0.0,0.26,0.26,0.26,0.24,0.08,0.32,0.24,0.32,Matches
Łukasz Teodorczyk,pl POL,FW,28.0,14,1,222.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.9,1.1,7.0,6.0,14.0,0.0,0.41,0.41,0.0,0.41,0.09,0.36,0.45,0.09,0.45,Matches
Antonín Barák,cz CZE,"MF,FW",24.0,8,1,194.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,7.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches
Giuseppe Pezzella,it ITA,DF,21.0,1,1,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Marco Ballarini,it ITA,MF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Martin Palumbo,no NOR,MF,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nícolas Andrade,br BRA,GK,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mattia Compagnon,it ITA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jan Kubala,,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Eric Lirussi,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Aly Mallé,ml MLI,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Francesco Mazzolo,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Enrico Oviszach,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Samuele Perisan,it ITA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Francisco Sierralta,cl CHI,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.5,38,418,3420.0,38.0,37.0,26.0,63.0,37.0,0.0,0.0,77.0,3.0,41.6,41.6,33.5,75.2,709.0,1274.0,1261.0,0.97,0.68,1.66,0.97,1.66,1.1,0.88,1.98,1.1,1.98,
Opponent Total,,,27.2,38,418,3420.0,38.0,51.0,29.0,80.0,43.0,8.0,10.0,80.0,5.0,53.4,45.4,34.9,80.3,854.0,1792.0,1781.0,1.34,0.76,2.11,1.13,1.89,1.41,0.92,2.32,1.19,2.11,
