Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Thomas Strakosha,al ALB,GK,24.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ciro Immobile,it ITA,FW,29.0,37,36,3170.0,35.2,36.0,9.0,45.0,22.0,14.0,15.0,8.0,0.0,27.2,15.3,6.3,21.6,94.0,96.0,253.0,1.02,0.26,1.28,0.62,0.88,0.77,0.18,0.95,0.44,0.61,Matches
Francesco Acerbi,it ITA,DF,31.0,36,36,3162.0,35.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.4,2.4,1.7,4.2,57.0,150.0,36.0,0.06,0.06,0.11,0.06,0.11,0.07,0.05,0.12,0.07,0.12,Matches
Luis Alberto,es ESP,MF,26.0,36,36,3113.0,34.6,6.0,15.0,21.0,5.0,1.0,1.0,5.0,0.0,6.6,5.8,11.4,17.2,203.0,371.0,163.0,0.17,0.43,0.61,0.14,0.58,0.19,0.33,0.52,0.17,0.5,Matches
Sergej Milinković-Savić,rs SRB,MF,24.0,37,35,3029.0,33.7,7.0,4.0,11.0,7.0,0.0,0.0,9.0,0.0,6.6,6.6,4.7,11.3,58.0,194.0,144.0,0.21,0.12,0.33,0.21,0.33,0.2,0.14,0.34,0.2,0.34,Matches
Manuel Lazzari,it ITA,DF,25.0,32,29,2548.0,28.3,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,1.3,1.3,3.2,4.5,140.0,39.0,267.0,0.0,0.11,0.11,0.0,0.11,0.05,0.11,0.16,0.05,0.16,Matches
Ștefan Radu,ro ROU,DF,32.0,29,28,2306.0,25.6,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.1,0.1,0.7,0.8,40.0,115.0,26.0,0.04,0.0,0.04,0.04,0.04,0.0,0.03,0.03,0.0,0.03,Matches
Luiz Felipe,it ITA,DF,22.0,26,24,2024.0,22.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,0.4,1.4,20.0,78.0,18.0,0.04,0.04,0.09,0.04,0.09,0.05,0.02,0.06,0.05,0.06,Matches
Lucas Leiva,br BRA,MF,32.0,25,23,1808.0,20.1,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.5,0.5,1.7,2.2,18.0,124.0,10.0,0.0,0.05,0.05,0.0,0.05,0.02,0.08,0.11,0.02,0.11,Matches
Joaquín Correa,ar ARG,FW,24.0,30,22,2002.0,22.2,9.0,2.0,11.0,9.0,0.0,1.0,0.0,0.0,10.4,9.7,3.0,12.7,99.0,86.0,222.0,0.4,0.09,0.49,0.4,0.49,0.47,0.14,0.61,0.43,0.57,Matches
