Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Allan,br BRA,"DF,MF",21.0,36,33.0,3039,33.8,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches
Danilo Larangeira,br BRA,DF,28.0,32,32.0,2817,31.3,2.0,1.0,3.0,2.0,0.0,0.0,12.0,2.0,0.06,0.03,0.1,0.06,0.1,Matches
Roberto Pereyra,ar ARG,"DF,FW",21.0,37,31.0,2806,31.2,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,0.16,0.03,0.19,0.16,0.19,Matches
Antonio Di Natale,it ITA,FW,34.0,33,31.0,2691,29.9,23.0,4.0,27.0,19.0,4.0,6.0,4.0,0.0,0.77,0.13,0.9,0.64,0.77,Matches
Željko Brkić,rs SRB,GK,26.0,31,31.0,2662,29.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Maurizio Domizzi,it ITA,DF,32.0,30,29.0,2557,28.4,2.0,2.0,4.0,2.0,0.0,0.0,12.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches
Dušan Basta,rs SRB,"DF,MF",27.0,28,27.0,2417,26.9,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.04,0.11,0.15,0.04,0.15,Matches
Andrea Lazzari,it ITA,MF,27.0,24,21.0,1679,18.7,1.0,4.0,5.0,1.0,0.0,0.0,7.0,1.0,0.05,0.21,0.27,0.05,0.27,Matches
Medhi Benatia,ma MAR,DF,25.0,19,19.0,1621,18.0,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.11,0.06,0.17,0.11,0.17,Matches
Giovanni Pasquale,it ITA,DF,30.0,18,17.0,1459,16.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches
Giampiero Pinzi,it ITA,MF,31.0,19,17.0,1384,15.4,3.0,2.0,5.0,3.0,0.0,0.0,9.0,0.0,0.2,0.13,0.33,0.2,0.33,Matches
Luis Muriel,co COL,FW,21.0,22,15.0,1386,15.4,11.0,3.0,14.0,11.0,0.0,0.0,5.0,0.0,0.71,0.19,0.91,0.71,0.91,Matches
Maicosuel,br BRA,MF,26.0,20,15.0,1206,13.4,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.15,0.15,0.3,0.15,0.3,Matches
Emmanuel Agyemang-Badu,gh GHA,MF,21.0,25,14.0,1535,17.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Thomas Heurtaux,fr FRA,DF,24.0,17,13.0,1259,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Silva,br BRA,"DF,MF",21.0,18,13.0,1231,13.7,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.07,0.22,0.29,0.07,0.29,Matches
