Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Cristian Ledesma,it ITA,MF,29.0,36,35.0,2951,32.8,1.0,1.0,2.0,0.0,1.0,2.0,9.0,1.0,0.03,0.03,0.06,0.0,0.03,Matches
Federico Marchetti,it ITA,GK,29.0,33,33.0,2970,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Candreva,it ITA,"DF,FW",25.0,35,32.0,2696,30.0,6.0,5.0,11.0,3.0,3.0,3.0,6.0,1.0,0.2,0.17,0.37,0.1,0.27,Matches
Giuseppe Biava,it ITA,DF,35.0,31,30.0,2623,29.1,1.0,1.0,2.0,1.0,0.0,0.0,9.0,2.0,0.03,0.03,0.07,0.03,0.07,Matches
Hernanes,br BRA,MF,27.0,34,30.0,2550,28.3,11.0,4.0,15.0,9.0,2.0,3.0,4.0,1.0,0.39,0.14,0.53,0.32,0.46,Matches
Senad Lulić,ba BIH,"DF,MF",26.0,33,29.0,2606,29.0,1.0,6.0,7.0,1.0,0.0,0.0,9.0,0.0,0.03,0.21,0.24,0.03,0.24,Matches
Álvaro González,uy URU,MF,27.0,34,29.0,2482,27.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches
Miroslav Klose,de GER,FW,34.0,29,26.0,2180,24.2,15.0,1.0,16.0,15.0,0.0,0.0,5.0,0.0,0.62,0.04,0.66,0.62,0.66,Matches
André Dias,br BRA,DF,33.0,27,25.0,2149,23.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Abdoulay Konko,fr FRA,"DF,MF",28.0,25,25.0,2069,23.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.04,0.13,0.17,0.04,0.17,Matches
Stefano Mauri,it ITA,"FW,MF",32.0,26,23.0,1905,21.2,3.0,5.0,8.0,2.0,1.0,1.0,4.0,1.0,0.14,0.24,0.38,0.09,0.33,Matches
Ștefan Radu,ro ROU,DF,25.0,23,22.0,1939,21.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Lorik Cana,al ALB,"DF,MF",29.0,24,13.0,1430,15.9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Michaël Ciani,fr FRA,DF,28.0,18,13.0,1195,13.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.08,0.08,0.0,0.08,Matches
Sergio Floccari,it ITA,FW,30.0,22,11.0,1173,13.0,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.38,0.08,0.46,0.38,0.46,Matches
Ogenyi Onazi,ng NGA,MF,19.0,15,8.0,829,9.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Luis Pedro Cavanda,be BEL,"DF,MF",21.0,14,8.0,759,8.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Libor Kozák,cz CZE,FW,23.0,19,5.0,727,8.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Albano Bizzarri,ar ARG,GK,34.0,5,5.0,450,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ederson,br BRA,MF,26.0,15,4.0,468,5.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
Bruno Pereirinha,pt POR,"DF,MF",24.0,8,3.0,426,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristian Brocchi,it ITA,MF,36.0,8,2.0,197,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Rocchi,it ITA,"FW,MF",34.0,3,2.0,154,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marius Stankevičius,lt LTU,"DF,MF",31.0,3,2.0,151,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Louis Saha,fr FRA,FW,33.0,6,1.0,130,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lionel Scaloni,ar ARG,"DF,MF",34.0,4,1.0,120,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mauro Zárate,ar ARG,"FW,MF",25.0,1,1.0,67,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Crecco,it ITA,"DF,MF",16.0,1,0.0,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,29.1,38,418.0,3420,38.0,48.0,30.0,78.0,41.0,7.0,9.0,91.0,8.0,1.26,0.79,2.05,1.08,1.87,
Opponent Total,,,27.2,38,,3420,38.0,,,,,,,,,,,,,,
