Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Stephan El Shaarawy,it ITA,"DF,FW",19.0,37,34.0,2825,31.4,16.0,5.0,21.0,16.0,0.0,0.0,3.0,0.0,0.51,0.16,0.67,0.51,0.67,Matches
Riccardo Montolivo,it ITA,MF,27.0,32,31.0,2698,30.0,4.0,2.0,6.0,4.0,0.0,0.0,6.0,0.0,0.13,0.07,0.2,0.13,0.2,Matches
Christian Abbiati,it ITA,GK,35.0,28,28.0,2444,27.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ignazio Abate,it ITA,"DF,MF",25.0,27,25.0,2291,25.5,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Mattia De Sciglio,it ITA,"DF,MF",19.0,27,25.0,2226,24.7,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Philippe Mexès,fr FRA,DF,30.0,25,25.0,2186,24.3,1.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches
Kevin-Prince Boateng,gh GHA,"FW,MF",25.0,29,25.0,2122,23.6,2.0,4.0,6.0,2.0,0.0,0.0,6.0,2.0,0.08,0.17,0.25,0.08,0.25,Matches
Cristián Zapata,co COL,DF,25.0,23,22.0,1931,21.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.05,0.05,0.0,0.05,Matches
Kévin Constant,gn GUI,"DF,MF",25.0,25,20.0,1874,20.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.05,0.05,0.0,0.05,Matches
Antonio Nocerino,it ITA,MF,27.0,26,20.0,1698,18.9,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.11,0.05,0.16,0.11,0.16,Matches
Massimo Ambrosini,it ITA,MF,35.0,20,16.0,1237,13.7,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches
Giampaolo Pazzini,it ITA,FW,27.0,30,15.0,1633,18.1,15.0,3.0,18.0,12.0,3.0,3.0,7.0,0.0,0.83,0.17,0.99,0.66,0.83,Matches
Mathieu Flamini,fr FRA,MF,28.0,18,15.0,1289,14.3,4.0,1.0,5.0,4.0,0.0,0.0,3.0,1.0,0.28,0.07,0.35,0.28,0.35,Matches
Mario Yepes,co COL,DF,36.0,14,13.0,1177,13.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniele Bonera,it ITA,DF,31.0,13,13.0,1129,12.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Balotelli,it ITA,FW,21.0,13,12.0,1146,12.7,12.0,0.0,12.0,6.0,6.0,6.0,6.0,0.0,0.94,0.0,0.94,0.47,0.47,Matches
Robinho,br BRA,"FW,MF",28.0,23,11.0,1021,11.3,2.0,5.0,7.0,1.0,1.0,1.0,0.0,0.0,0.18,0.44,0.62,0.09,0.53,Matches
Sulley Muntari,gh GHA,MF,27.0,15,11.0,971,10.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches
Marco Amelia,it ITA,GK,30.0,11,10.0,976,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nigel de Jong,nl NED,MF,27.0,12,10.0,894,9.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
M'Baye Niang,sn SEN,"FW,MF",17.0,20,9.0,873,9.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Urby Emanuelson,nl NED,"DF,FW",26.0,12,8.0,738,8.2,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.12,0.37,0.49,0.12,0.49,Matches
Bojan Krkić,es ESP,"FW,MF",21.0,19,5.0,743,8.3,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.36,0.24,0.61,0.36,0.61,Matches
Francesco Acerbi,it ITA,DF,24.0,6,5.0,473,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Antonini,it ITA,"DF,MF",29.0,6,5.0,422,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexandre Pato,br BRA,"FW,MF",22.0,4,3.0,207,2.3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43,Matches
Bakaye Traoré,ml MLI,MF,27.0,7,1.0,117,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Djamel Mesbah,dz ALG,"DF,MF",27.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristian Zaccardo,it ITA,DF,30.0,1,0.0,45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,38,418.0,3420,38.0,64.0,36.0,100.0,54.0,10.0,11.0,99.0,7.0,1.68,0.95,2.63,1.42,2.37,
Opponent Total,,,27.5,38,,3420,38.0,,,,,,,,,,,,,,
