Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Cyril Théréau,fr FRA,FW,29.0,37,35.0,2999,33.3,11.0,4.0,15.0,10.0,1.0,1.0,3.0,0.0,0.33,0.12,0.45,0.3,0.42,Matches
Dario Dainelli,it ITA,DF,33.0,34,34.0,2909,32.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Rigoni,it ITA,MF,27.0,31,31.0,2708,30.1,1.0,3.0,4.0,1.0,0.0,0.0,12.0,0.0,0.03,0.1,0.13,0.03,0.13,Matches
Marco Andreolli,it ITA,DF,26.0,28,28.0,2492,27.7,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.07,0.0,0.07,0.07,0.07,Matches
Përparim Hetemaj,fi FIN,MF,25.0,30,28.0,2377,26.4,0.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Isaac Cofie,gh GHA,MF,20.0,27,23.0,2068,23.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Roberto Guana,it ITA,MF,31.0,23,22.0,1709,19.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Boukary Dramé,sn SEN,"DF,MF",27.0,22,21.0,1767,19.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.05,0.1,0.15,0.05,0.15,Matches
Nicolas Frey,fr FRA,DF,28.0,21,20.0,1808,20.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Stefano Sorrentino,it ITA,GK,33.0,20,20.0,1800,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Boštjan Cesar,si SVN,DF,30.0,22,19.0,1723,19.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gennaro Sardo,it ITA,DF,33.0,23,18.0,1559,17.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Christian Puggioni,it ITA,GK,31.0,17,17.0,1530,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alberto Paloschi,it ITA,FW,22.0,20,16.0,1280,14.2,7.0,0.0,7.0,5.0,2.0,2.0,1.0,0.0,0.49,0.0,0.49,0.35,0.35,Matches
Bojan Jokić,si SVN,"DF,MF",26.0,20,13.0,1371,15.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Sergio Pellissier,it ITA,FW,33.0,24,13.0,1313,14.6,5.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,0.34,0.0,0.34,0.27,0.27,Matches
Luciano,br BRA,MF,36.0,24,12.0,1113,12.4,1.0,4.0,5.0,0.0,1.0,2.0,4.0,0.0,0.08,0.32,0.4,0.0,0.32,Matches
Adrian Stoian,ro ROU,MF,21.0,20,7.0,834,9.3,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.32,0.11,0.43,0.32,0.43,Matches
Kamil Vacek,cz CZE,MF,25.0,11,7.0,666,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Paul Papp,ro ROU,DF,22.0,8,6.0,525,5.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches
David Di Michele,it ITA,FW,36.0,11,6.0,512,5.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.18,0.18,0.35,0.18,0.35,Matches
Francesco Acerbi,it ITA,DF,24.0,7,5.0,443,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Rigoni,it ITA,MF,32.0,10,4.0,431,4.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.21,0.21,0.42,0.21,0.42,Matches
Felipe Seymour,cl CHI,MF,25.0,7,3.0,361,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches
Mario Sampirisi,it ITA,"DF,MF",19.0,3,3.0,146,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
