Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Michael Agazzi,it ITA,GK,28.0,34,34.0,3009,33.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Radja Nainggolan,be BEL,MF,24.0,34,33.0,2970,33.0,2.0,2.0,4.0,2.0,0.0,0.0,13.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches
Davide Astori,it ITA,DF,25.0,32,31.0,2764,30.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniele Conti,it ITA,MF,33.0,29,29.0,2557,28.4,3.0,2.0,5.0,3.0,0.0,1.0,15.0,1.0,0.11,0.07,0.18,0.11,0.18,Matches
Francesco Pisano,it ITA,DF,26.0,28,28.0,2427,27.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.04,0.04,0.07,0.04,0.07,Matches
Luca Rossettini,it ITA,DF,27.0,28,28.0,2424,26.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniele Dessena,it ITA,MF,25.0,31,28.0,2307,25.6,3.0,1.0,4.0,3.0,0.0,0.0,13.0,0.0,0.12,0.04,0.16,0.12,0.16,Matches
Albin Ekdal,se SWE,MF,23.0,31,27.0,2342,26.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches
Marco Sau,it ITA,"FW,MF",24.0,30,23.0,1951,21.7,12.0,1.0,13.0,11.0,1.0,1.0,3.0,0.0,0.55,0.05,0.6,0.51,0.55,Matches
Víctor Ibarbo,co COL,"FW,MF",22.0,34,22.0,2069,23.0,6.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,0.26,0.04,0.3,0.26,0.3,Matches
Danilo Avelar,br BRA,"DF,MF",23.0,20,19.0,1667,18.5,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches
Thiago Ribeiro,br BRA,FW,26.0,29,17.0,1472,16.4,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.12,0.06,0.18,0.12,0.18,Matches
Lorenzo Ariaudo,it ITA,DF,23.0,17,15.0,1416,15.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Cossu,it ITA,MF,32.0,24,13.0,1195,13.3,0.0,8.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,0.6,0.6,0.0,0.6,Matches
Nicola Murru,it ITA,DF,17.0,13,13.0,1073,11.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mauricio Pinilla,cl CHI,FW,28.0,23,12.0,1296,14.4,7.0,1.0,8.0,2.0,5.0,6.0,8.0,1.0,0.49,0.07,0.56,0.14,0.21,Matches
Gabriele Perico,it ITA,DF,28.0,16,12.0,1101,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nenê,br BRA,FW,29.0,23,12.0,996,11.1,3.0,3.0,6.0,2.0,1.0,1.0,5.0,0.0,0.27,0.27,0.54,0.18,0.45,Matches
Federico Casarini,it ITA,MF,22.0,11,4.0,371,4.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches
Vlada Avramov,rs SRB,GK,33.0,5,3.0,321,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joaquín Larrivey,ar ARG,FW,27.0,3,2.0,195,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastian Eriksson,se SWE,"DF,MF",23.0,8,1.0,166,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dario Del Fabro,it ITA,DF,17.0,3,1.0,152,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Cabrera,uy URU,MF,26.0,7,0.0,240,2.7,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.75,0.75,0.0,0.75,Matches
Pablo Ceppelini,uy URU,MF,20.0,1,0.0,8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.1,38,408.0,3420,38.0,41.0,27.0,68.0,34.0,7.0,9.0,109.0,9.0,1.08,0.71,1.79,0.89,1.61,
Opponent Total,,,27.3,38,,3420,38.0,,,,,,,,,,,,,,
