Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Samir Handanović,si SVN,GK,28.0,35,35.0,3150,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Javier Zanetti,ar ARG,"DF,MF",38.0,33,33.0,2857,31.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Andrea Ranocchia,it ITA,DF,24.0,32,32.0,2788,31.0,2.0,1.0,3.0,2.0,0.0,0.0,12.0,0.0,0.06,0.03,0.1,0.06,0.1,Matches
Juan Jesus,br BRA,DF,21.0,31,31.0,2697,30.0,1.0,1.0,2.0,1.0,0.0,0.0,15.0,1.0,0.03,0.03,0.07,0.03,0.07,Matches
Esteban Cambiasso,ar ARG,MF,31.0,33,26.0,2409,26.8,3.0,5.0,8.0,3.0,0.0,0.0,3.0,1.0,0.11,0.19,0.3,0.11,0.3,Matches
Fredy Guarín,co COL,MF,26.0,32,26.0,2384,26.5,4.0,3.0,7.0,4.0,0.0,0.0,6.0,0.0,0.15,0.11,0.26,0.15,0.26,Matches
Walter Gargano,uy URU,MF,28.0,28,24.0,2109,23.4,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Antonio Cassano,it ITA,FW,30.0,28,23.0,1900,21.1,7.0,8.0,15.0,7.0,0.0,0.0,0.0,0.0,0.33,0.38,0.71,0.33,0.71,Matches
Álvaro Pereira,uy URU,"DF,MF",26.0,28,22.0,2136,23.7,1.0,4.0,5.0,1.0,0.0,0.0,9.0,0.0,0.04,0.17,0.21,0.04,0.21,Matches
Yuto Nagatomo,jp JPN,"DF,MF",25.0,25,22.0,1930,21.4,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.14,0.14,0.0,0.14,Matches
Rodrigo Palacio,ar ARG,"FW,MF",30.0,26,20.0,1973,21.9,12.0,5.0,17.0,12.0,0.0,0.0,3.0,0.0,0.55,0.23,0.78,0.55,0.78,Matches
Diego Milito,ar ARG,FW,33.0,20,19.0,1577,17.5,9.0,2.0,11.0,6.0,3.0,3.0,0.0,0.0,0.51,0.11,0.63,0.34,0.46,Matches
Walter Samuel,ar ARG,DF,34.0,16,15.0,1366,15.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Ricky Álvarez,ar ARG,MF,24.0,23,12.0,1182,13.1,5.0,1.0,6.0,4.0,1.0,2.0,0.0,0.0,0.38,0.08,0.46,0.3,0.38,Matches
Mateo Kovačić,hr CRO,MF,18.0,13,11.0,1026,11.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Zdravko Kuzmanović,rs SRB,MF,24.0,13,10.0,891,9.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Tommaso Rocchi,it ITA,"FW,MF",34.0,13,8.0,730,8.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches
Jonathan Moreira,br BRA,DF,26.0,8,8.0,567,6.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches
Cristian Chivu,ro ROU,DF,31.0,10,7.0,598,6.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.15,0.15,0.3,0.15,0.3,Matches
Matías Silvestre,ar ARG,DF,27.0,9,6.0,568,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
