Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Francesco Totti,it ITA,"FW,MF",35.0,34,33.0,2811,31.2,12.0,12.0,24.0,9.0,3.0,4.0,7.0,1.0,0.38,0.38,0.77,0.29,0.67,Matches
Leandro Castán,br BRA,DF,25.0,30,30.0,2683,29.8,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Érik Lamela,ar ARG,"FW,MF",20.0,33,30.0,2597,28.9,15.0,4.0,19.0,15.0,0.0,0.0,7.0,0.0,0.52,0.14,0.66,0.52,0.66,Matches
Iván Piris,py PAR,DF,23.0,29,28.0,2405,26.7,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Dani Osvaldo,it ITA,FW,26.0,29,25.0,2315,25.7,16.0,2.0,18.0,14.0,2.0,3.0,7.0,1.0,0.62,0.08,0.7,0.54,0.62,Matches
Nicolás Burdisso,ar ARG,DF,31.0,25,25.0,2250,25.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Alessandro Florenzi,it ITA,"DF,FW",21.0,36,25.0,2145,23.8,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,0.13,0.17,0.29,0.13,0.29,Matches
Michael Bradley,us USA,"DF,MF",25.0,30,24.0,2201,24.5,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.04,0.08,0.12,0.04,0.12,Matches
Federico Balzaretti,it ITA,DF,30.0,27,24.0,2005,22.3,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.09,0.09,0.0,0.09,Matches
Marquinhos,br BRA,"DF,MF",18.0,26,22.0,2092,23.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniele De Rossi,it ITA,"DF,MF",29.0,25,21.0,1755,19.5,0.0,5.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.26,0.26,0.0,0.26,Matches
Miralem Pjanić,ba BIH,MF,22.0,27,20.0,1706,19.0,3.0,6.0,9.0,3.0,0.0,0.0,8.0,1.0,0.16,0.32,0.47,0.16,0.47,Matches
Maarten Stekelenburg,nl NED,GK,29.0,19,19.0,1665,18.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Panagiotis Tachtsidis,gr GRE,MF,21.0,21,17.0,1438,16.0,1.0,2.0,3.0,1.0,0.0,0.0,8.0,1.0,0.06,0.13,0.19,0.06,0.19,Matches
Mauro Goicoechea,uy URU,GK,24.0,15,13.0,1260,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marquinho,br BRA,"DF,MF",26.0,26,11.0,1274,14.2,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches
Mattia Destro,it ITA,FW,21.0,21,11.0,1109,12.3,6.0,1.0,7.0,6.0,0.0,0.0,7.0,1.0,0.49,0.08,0.57,0.49,0.57,Matches
Vasilis Torosidis,gr GRE,"DF,MF",27.0,11,9.0,822,9.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Dodô,br BRA,DF,20.0,11,7.0,631,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Perrotta,it ITA,MF,34.0,16,5.0,584,6.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches
Bogdan Lobonț,ro ROU,GK,34.0,5,5.0,405,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Taddei,br BRA,"DF,FW",32.0,4,2.0,220,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessio Romagnoli,it ITA,DF,17.0,2,1.0,101,1.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.89,0.0,0.89,0.89,0.89,Matches
Nicolás López,uy URU,"FW,MF",18.0,6,0.0,62,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.45,0.0,1.45,1.45,1.45,Matches
Squad Total,,,26.0,38,407.0,3420,38.0,68.0,43.0,111.0,63.0,5.0,7.0,91.0,8.0,1.79,1.13,2.92,1.66,2.79,
Opponent Total,,,27.4,38,,3420,38.0,,,,,,,,,,,,,,
