Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Andrea Consigli,it ITA,GK,25.0,35,35.0,3130,34.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Germán Denis,ar ARG,FW,30.0,36,35.0,3121,34.7,15.0,4.0,19.0,10.0,5.0,5.0,3.0,1.0,0.43,0.12,0.55,0.29,0.4,Matches
Giacomo Bonaventura,it ITA,"FW,MF",22.0,35,31.0,2633,29.3,7.0,2.0,9.0,7.0,0.0,0.0,7.0,0.0,0.24,0.07,0.31,0.24,0.31,Matches
Guglielmo Stendardo,it ITA,DF,31.0,32,29.0,2634,29.3,2.0,1.0,3.0,2.0,0.0,0.0,9.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches
Luca Cigarini,it ITA,MF,26.0,27,26.0,2263,25.1,2.0,5.0,7.0,2.0,0.0,0.0,8.0,1.0,0.08,0.2,0.28,0.08,0.28,Matches
Maximiliano Moralez,ar ARG,"FW,MF",25.0,29,26.0,2004,22.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.04,0.04,0.09,0.04,0.09,Matches
Cristian Raimondi,it ITA,"DF,MF",31.0,26,22.0,2039,22.7,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,0.04,0.13,0.18,0.04,0.18,Matches
Davide Biondini,it ITA,MF,29.0,24,20.0,1771,19.7,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Stefano Lucchini,it ITA,DF,31.0,21,19.0,1695,18.8,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.05,0.05,0.0,0.05,Matches
Carlos Carmona,cl CHI,MF,25.0,20,19.0,1533,17.0,2.0,2.0,4.0,2.0,0.0,0.0,9.0,1.0,0.12,0.12,0.23,0.12,0.23,Matches
Davide Brivio,it ITA,DF,24.0,20,15.0,1445,16.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Thomas Manfredini,it ITA,DF,32.0,15,15.0,1245,13.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Peluso,it ITA,DF,28.0,13,13.0,1064,11.8,1.0,1.0,2.0,1.0,0.0,0.0,10.0,2.0,0.08,0.08,0.17,0.08,0.17,Matches
Cristiano Del Grosso,it ITA,DF,29.0,13,13.0,1055,11.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.09,0.09,0.17,0.09,0.17,Matches
Ezequiel Schelotto,it ITA,"DF,MF",23.0,16,12.0,1093,12.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Luigi Giorgi,it ITA,MF,25.0,15,11.0,964,10.7,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,0.19,0.0,0.19,0.19,0.19,Matches
Michele Canini,it ITA,DF,27.0,12,10.0,966,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gianpaolo Bellini,it ITA,DF,32.0,11,10.0,839,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Cazzola,it ITA,MF,26.0,22,9.0,944,10.5,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Ivan Radovanović,rs SRB,"DF,MF",23.0,16,8.0,653,7.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giuseppe De Luca,it ITA,FW,20.0,18,7.0,750,8.3,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches
Michele Ferri,it ITA,DF,31.0,9,7.0,557,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marko Livaja,hr CRO,"FW,MF",18.0,11,6.0,611,6.8,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.29,0.15,0.44,0.29,0.44,Matches
Lionel Scaloni,ar ARG,"DF,MF",34.0,7,6.0,530,5.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Facundo Parra,ar ARG,FW,27.0,14,3.0,428,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Franco Brienza,it ITA,"FW,MF",33.0,6,3.0,315,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ciro Polito,it ITA,GK,33.0,4,3.0,290,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
James Troisi,au AUS,"FW,MF",24.0,6,2.0,199,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Matheu,ar ARG,DF,27.0,4,1.0,178,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Contini,it ITA,DF,32.0,3,1.0,163,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniele Capelli,it ITA,DF,26.0,1,1.0,72,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Scozzarella,it ITA,MF,24.0,3,0.0,83,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guido Marilungo,it ITA,FW,22.0,2,0.0,44,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Palma,it ITA,MF,18.0,1,0.0,20,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Igor Budan,hr CRO,FW,32.0,2,0.0,17,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.7,38,418.0,3420,38.0,38.0,25.0,63.0,33.0,5.0,5.0,126.0,12.0,1.0,0.66,1.66,0.87,1.53,
Opponent Total,,,27.4,38,,3420,38.0,,,,,,,,,,,,,,
