Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Alberto Gilardino,it ITA,FW,30.0,36,35.0,3048,33.9,13.0,3.0,16.0,13.0,0.0,0.0,4.0,0.0,0.38,0.09,0.47,0.38,0.47,Matches
Alessandro Diamanti,it ITA,"FW,MF",29.0,34,33.0,2938,32.6,7.0,9.0,16.0,4.0,3.0,4.0,10.0,0.0,0.21,0.28,0.49,0.12,0.4,Matches
Saphir Taïder,dz ALG,MF,20.0,34,32.0,2878,32.0,3.0,2.0,5.0,3.0,0.0,0.0,5.0,1.0,0.09,0.06,0.16,0.09,0.16,Matches
Mikael Antonsson,se SWE,DF,31.0,31,31.0,2731,30.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolò Cherubin,it ITA,DF,25.0,29,29.0,2502,27.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches
Archimede Morleo,it ITA,DF,28.0,32,28.0,2438,27.1,0.0,2.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches
Panagiotis Kone,gr GRE,MF,25.0,31,26.0,2111,23.5,6.0,1.0,7.0,6.0,0.0,0.0,12.0,0.0,0.26,0.04,0.3,0.26,0.3,Matches
Diego Pérez,uy URU,MF,32.0,23,23.0,1708,19.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
György Garics,at AUT,"DF,MF",28.0,27,21.0,1943,21.6,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches
Federico Agliardi,it ITA,GK,29.0,22,20.0,1898,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Frederik Sørensen,dk DEN,DF,20.0,25,20.0,1826,20.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches
Manolo Gabbiadini,it ITA,FW,20.0,30,19.0,1726,19.2,6.0,2.0,8.0,5.0,1.0,1.0,7.0,0.0,0.31,0.1,0.42,0.26,0.37,Matches
Marco Motta,it ITA,DF,26.0,19,18.0,1487,16.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Gianluca Curci,it ITA,GK,27.0,14,14.0,1162,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rene Krhin,si SVN,"FW,MF",22.0,21,12.0,1312,14.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tiberio Guarente,it ITA,MF,26.0,20,11.0,1042,11.6,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.17,0.0,0.17,0.17,0.17,Matches
Michele Pazienza,it ITA,MF,29.0,15,10.0,877,9.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Lazaros Christodoulopoulos,gr GRE,"FW,MF",25.0,12,7.0,676,7.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
